id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
23.csv_Day8_12h30m,11.301217202682263,24.14471560628677,34.541971975971585,42.37202559850073,49.99943008415693,59.96489588976686,69.60436654151623,78.40396681772324,87.37496283249088
23.csv_Day8_13h00m,10.658164234300463,22.770851998243554,32.576491867542416,39.96100594028209,47.15440185787132,56.55282056999793,65.64379364798458,73.94268599364716,82.40322145242544
23.csv_Day8_13h30m,10.658164234300463,22.770851998243554,32.576491867542416,39.96100594028209,47.15440185787132,56.55282056999793,65.64379364798458,73.94268599364716,82.40322145242544
23.csv_Day8_14h00m,13.557577261057485,28.965361996652945,41.43849688176671,50.83187062565568,59.98213504063187,71.93726962294184,83.50132204074428,94.05781860845772,104.81993116656201
23.csv_Day8_14h30m,13.557577261057485,28.965361996652945,41.43849688176671,50.83187062565568,59.98213504063187,71.93726962294184,83.50132204074428,94.05781860845772,104.81993116656201
23.csv_Day8_15h00m,13.241182376969153,28.289393704159306,40.47144147317532,49.64560087369979,58.58232441826768,70.2584605226346,81.55264119610764,91.8627794769674,102.37373526201404
23.csv_Day8_15h30m,13.241182376969153,28.289393704159306,40.47144147317532,49.64560087369979,58.58232441826768,70.2584605226346,81.55264119610764,91.8627794769674,102.37373526201404
23.csv_Day8_16h00m,9.504707707704187,20.306526315495642,29.050972244069143,35.63631342308181,42.051219791520374,50.43251518251263,58.53963757107491,65.94040043316112,73.48531293578147
23.csv_Day8_16h30m,9.504707707704187,20.306526315495642,29.050972244069143,35.63631342308181,42.051219791520374,50.43251518251263,58.53963757107491,65.94040043316112,73.48531293578147
23.csv_Day8_17h00m,5.334358371006173,11.39669855910656,16.30437271105205,20.000285402372782,23.60054440433704,28.30440638555037,32.85439335076181,37.00794783547273,41.24240389709774
23.csv_Day8_17h30m,5.334358371006173,11.39669855910656,16.30437271105205,20.000285402372782,23.60054440433704,28.30440638555037,32.85439335076181,37.00794783547273,41.24240389709774
23.csv_Day8_18h00m,2.0572269955890174,4.395204503660323,6.28787819536663,7.713228881074482,9.101690153232358,10.915762470509314,12.670491973740189,14.272334935780515,15.905378071569572
23.csv_Day8_18h30m,2.0572269955890174,4.395204503660323,6.28787819536663,7.713228881074482,9.101690153232358,10.915762470509314,12.670491973740189,14.272334935780515,15.905378071569572
23.csv_Day8_19h00m,0.1378325743334199,0.29447520995994525,0.4212828436631603,0.5167802072308443,0.609806009397601,0.7313474134591811,0.848912896124776,0.9562351019918413,1.0656476947129865
23.csv_Day8_19h30m,0.1378325743334199,0.29447520995994525,0.4212828436631603,0.5167802072308443,0.609806009397601,0.7313474134591811,0.848912896124776,0.9562351019918413,1.0656476947129865
23.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_6h00m,0.08169774370166069,0.17454480804808606,0.2497077193395673,0.30631203925935596,0.361451386252009,0.4334928360049745,0.5031776308905545,0.566790910340842,0.6316432284600932
24.csv_Day7_6h30m,0.08169774370166069,0.17454480804808606,0.2497077193395673,0.30631203925935596,0.361451386252009,0.4334928360049745,0.5031776308905545,0.566790910340842,0.6316432284600932
24.csv_Day7_7h00m,2.338534069022801,4.99620872862854,7.1476883266935545,8.767942749749317,10.346263467600034,12.40839366845746,14.40306646539398,16.223946877709963,18.080293803651948
24.csv_Day7_7h30m,2.338534069022801,4.99620872862854,7.1476883266935545,8.767942749749317,10.346263467600034,12.40839366845746,14.40306646539398,16.223946877709963,18.080293803651948
24.csv_Day7_8h00m,6.229049063345076,13.308178706305883,19.03897910500739,23.354778660809288,27.558881273389304,33.051685661530676,38.36480676676619,43.21500483616609,48.159673478566646
24.csv_Day7_8h30m,6.229049063345076,13.308178706305883,19.03897910500739,23.354778660809288,27.558881273389304,33.051685661530676,38.36480676676619,43.21500483616609,48.159673478566646
24.csv_Day7_9h00m,10.201024430872339,21.7941863570004,31.179252083904988,38.247036630113215,45.13190027859323,54.12721098936534,62.82826273057369,70.77120690991339,78.86886116030537
24.csv_Day7_9h30m,10.201024430872339,21.7941863570004,31.179252083904988,38.247036630113215,45.13190027859323,54.12721098936534,62.82826273057369,70.77120690991339,78.86886116030537
24.csv_Day7_10h00m,13.325364855661464,28.46924707487195,40.72874374139183,49.96122901163605,58.954768897671926,70.70513750264423,82.07112234713644,92.4468086260098,103.02458913155492
24.csv_Day7_10h30m,13.325364855661464,28.46924707487195,40.72874374139183,49.96122901163605,58.954768897671926,70.70513750264423,82.07112234713644,92.4468086260098,103.02458913155492
24.csv_Day7_11h00m,14.576034672759198,31.141266071553513,44.55139408060751,54.650406518352746,64.48804703549072,77.34126209256358,89.77401654078317,101.12352663620656,112.69409878036483
24.csv_Day7_11h30m,14.576034672759198,31.141266071553513,44.55139408060751,54.650406518352746,64.48804703549072,77.34126209256358,89.77401654078317,101.12352663620656,112.69409878036483
24.csv_Day7_12h00m,12.8912563771271,27.5417871766583,39.40189879795452,48.333611805887756,57.0341636980597,68.40173343091293,79.39744170577028,89.43511297094156,99.66829471680757
24.csv_Day7_12h30m,12.8912563771271,27.5417871766583,39.40189879795452,48.333611805887756,57.0341636980597,68.40173343091293,79.39744170577028,89.43511297094156,99.66829471680757
24.csv_Day7_13h00m,13.937742952232862,29.77757472843889,42.600466642660166,52.25723836341861,61.66408376840315,73.95445022246011,85.8427682443266,96.69527771587816,107.75916882042755
24.csv_Day7_13h30m,13.937742952232862,29.77757472843889,42.600466642660166,52.25723836341861,61.66408376840315,73.95445022246011,85.8427682443266,96.69527771587816,107.75916882042755
24.csv_Day7_14h00m,11.706701309805824,25.011020383354843,35.781327030720874,43.8923205064463,51.79339385821388,62.11641743231791,72.10174924930891,81.21707640670489,90.50994892767699
24.csv_Day7_14h30m,11.706701309805824,25.011020383354843,35.781327030720874,43.8923205064463,51.79339385821388,62.11641743231791,72.10174924930891,81.21707640670489,90.50994892767699
24.csv_Day7_15h00m,7.06602886217465,15.09636123996702,21.597193166123187,26.492894566856776,31.26189062033811,37.49274768153516,43.51977792259454,49.02168346180684,54.63075331914546
24.csv_Day7_15h30m,7.06602886217465,15.09636123996702,21.597193166123187,26.492894566856776,31.26189062033811,37.49274768153516,43.51977792259454,49.02168346180684,54.63075331914546
24.csv_Day7_16h00m,5.044310073256365,10.777018967460931,15.417845181064019,18.912797773682705,22.3172977129162,26.76539375835802,31.067981527216915,34.995692278884036,38.99990569703644
24.csv_Day7_16h30m,5.044310073256365,10.777018967460931,15.417845181064019,18.912797773682705,22.3172977129162,26.76539375835802,31.067981527216915,34.995692278884036,38.99990569703644
24.csv_Day7_17h00m,1.6134223157884597,3.447028958818978,4.931396982985589,6.0492573888019106,7.13818651811569,8.560909807973509,9.937092283099204,11.193370363683393,12.474117818182378
24.csv_Day7_17h30m,1.6134223157884597,3.447028958818978,4.931396982985589,6.0492573888019106,7.13818651811569,8.560909807973509,9.937092283099204,11.193370363683393,12.474117818182378
24.csv_Day7_18h00m,0.025529133687627263,0.05454223748715658,0.07802934892708352,0.09571722113817537,0.11294731461498327,0.13545902324319295,0.15723431793340226,0.17711236892738302,0.19737759810268085
24.csv_Day7_18h30m,0.025529133687627263,0.05454223748715658,0.07802934892708352,0.09571722113817537,0.11294731461498327,0.13545902324319295,0.15723431793340226,0.17711236892738302,0.19737759810268085
24.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_6h00m,0.08169774370166069,0.17454480804808606,0.2497077193395673,0.30631203925935596,0.361451386252009,0.4334928360049745,0.5031776308905545,0.566790910340842,0.6316432284600932
24.csv_Day8_6h30m,0.08169774370166069,0.17454480804808606,0.2497077193395673,0.30631203925935596,0.361451386252009,0.4334928360049745,0.5031776308905545,0.566790910340842,0.6316432284600932
24.csv_Day8_7h00m,2.338534069022801,4.99620872862854,7.1476883266935545,8.767942749749317,10.346263467600034,12.40839366845746,14.40306646539398,16.223946877709963,18.080293803651948
24.csv_Day8_7h30m,2.338534069022801,4.99620872862854,7.1476883266935545,8.767942749749317,10.346263467600034,12.40839366845746,14.40306646539398,16.223946877709963,18.080293803651948
24.csv_Day8_8h00m,6.229049063345076,13.308178706305883,19.03897910500739,23.354778660809288,27.558881273389304,33.051685661530676,38.36480676676619,43.21500483616609,48.159673478566646
24.csv_Day8_8h30m,6.229049063345076,13.308178706305883,19.03897910500739,23.354778660809288,27.558881273389304,33.051685661530676,38.36480676676619,43.21500483616609,48.159673478566646
24.csv_Day8_9h00m,10.201024430872339,21.7941863570004,31.179252083904988,38.247036630113215,45.13190027859323,54.12721098936534,62.82826273057369,70.77120690991339,78.86886116030537
24.csv_Day8_9h30m,10.201024430872339,21.7941863570004,31.179252083904988,38.247036630113215,45.13190027859323,54.12721098936534,62.82826273057369,70.77120690991339,78.86886116030537
24.csv_Day8_10h00m,13.325364855661464,28.46924707487195,40.72874374139183,49.96122901163605,58.954768897671926,70.70513750264423,82.07112234713644,92.4468086260098,103.02458913155492
24.csv_Day8_10h30m,13.325364855661464,28.46924707487195,40.72874374139183,49.96122901163605,58.954768897671926,70.70513750264423,82.07112234713644,92.4468086260098,103.02458913155492
24.csv_Day8_11h00m,14.576034672759198,31.141266071553513,44.55139408060751,54.650406518352746,64.48804703549072,77.34126209256358,89.77401654078317,101.12352663620656,112.69409878036483
24.csv_Day8_11h30m,14.576034672759198,31.141266071553513,44.55139408060751,54.650406518352746,64.48804703549072,77.34126209256358,89.77401654078317,101.12352663620656,112.69409878036483
24.csv_Day8_12h00m,12.8912563771271,27.5417871766583,39.40189879795452,48.333611805887756,57.0341636980597,68.40173343091293,79.39744170577028,89.43511297094156,99.66829471680757
24.csv_Day8_12h30m,12.8912563771271,27.5417871766583,39.40189879795452,48.333611805887756,57.0341636980597,68.40173343091293,79.39744170577028,89.43511297094156,99.66829471680757
24.csv_Day8_13h00m,13.937742952232862,29.77757472843889,42.600466642660166,52.25723836341861,61.66408376840315,73.95445022246011,85.8427682443266,96.69527771587816,107.75916882042755
24.csv_Day8_13h30m,13.937742952232862,29.77757472843889,42.600466642660166,52.25723836341861,61.66408376840315,73.95445022246011,85.8427682443266,96.69527771587816,107.75916882042755
24.csv_Day8_14h00m,11.706701309805824,25.011020383354843,35.781327030720874,43.8923205064463,51.79339385821388,62.11641743231791,72.10174924930891,81.21707640670489,90.50994892767699
24.csv_Day8_14h30m,11.706701309805824,25.011020383354843,35.781327030720874,43.8923205064463,51.79339385821388,62.11641743231791,72.10174924930891,81.21707640670489,90.50994892767699
24.csv_Day8_15h00m,7.06602886217465,15.09636123996702,21.597193166123187,26.492894566856776,31.26189062033811,37.49274768153516,43.51977792259454,49.02168346180684,54.63075331914546
24.csv_Day8_15h30m,7.06602886217465,15.09636123996702,21.597193166123187,26.492894566856776,31.26189062033811,37.49274768153516,43.51977792259454,49.02168346180684,54.63075331914546
24.csv_Day8_16h00m,5.044310073256365,10.777018967460931,15.417845181064019,18.912797773682705,22.3172977129162,26.76539375835802,31.067981527216915,34.995692278884036,38.99990569703644
24.csv_Day8_16h30m,5.044310073256365,10.777018967460931,15.417845181064019,18.912797773682705,22.3172977129162,26.76539375835802,31.067981527216915,34.995692278884036,38.99990569703644
24.csv_Day8_17h00m,1.6134223157884597,3.447028958818978,4.931396982985589,6.0492573888019106,7.13818651811569,8.560909807973509,9.937092283099204,11.193370363683393,12.474117818182378
24.csv_Day8_17h30m,1.6134223157884597,3.447028958818978,4.931396982985589,6.0492573888019106,7.13818651811569,8.560909807973509,9.937092283099204,11.193370363683393,12.474117818182378
24.csv_Day8_18h00m,0.025529133687627263,0.05454223748715658,0.07802934892708352,0.09571722113817537,0.11294731461498327,0.13545902324319295,0.15723431793340226,0.17711236892738302,0.19737759810268085
24.csv_Day8_18h30m,0.025529133687627263,0.05454223748715658,0.07802934892708352,0.09571722113817537,0.11294731461498327,0.13545902324319295,0.15723431793340226,0.17711236892738302,0.19737759810268085
24.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_7h00m,0.22978075944218038,0.4909197822701136,0.7023208572069081,0.861524563815672,1.0166079290721861,1.219229669716605,1.4152231496449328,1.5941400572656947,1.776541849944879
25.csv_Day7_7h30m,0.22978075944218038,0.4909197822701136,0.7023208572069081,0.861524563815672,1.0166079290721861,1.219229669716605,1.4152231496449328,1.5941400572656947,1.776541849944879
25.csv_Day7_8h00m,2.2007548744667242,4.701847562980809,6.726568637382709,8.251362681074475,9.73669362377622,11.677329491107594,13.554482336119841,15.26808210629548,17.01505881280773
25.csv_Day7_8h30m,2.2007548744667242,4.701847562980809,6.726568637382709,8.251362681074475,9.73669362377622,11.677329491107594,13.554482336119841,15.26808210629548,17.01505881280773
25.csv_Day7_9h00m,4.804798587000588,10.265309775754371,14.68578252818387,18.01478947557159,21.257638598625753,25.494532303335085,29.59282668493199,33.33404377818939,37.148131075397785
25.csv_Day7_9h30m,4.804798587000588,10.265309775754371,14.68578252818387,18.01478947557159,21.257638598625753,25.494532303335085,29.59282668493199,33.33404377818939,37.148131075397785
25.csv_Day7_10h00m,8.036800841426938,17.170386801747703,24.56434067784717,30.1326418982701,35.55683025681932,42.64371855702192,49.4987771277485,55.75656632299166,62.136242691198284
25.csv_Day7_10h30m,8.036800841426938,17.170386801747703,24.56434067784717,30.1326418982701,35.55683025681932,42.64371855702192,49.4987771277485,55.75656632299166,62.136242691198284
25.csv_Day7_11h00m,11.23812201207538,24.009914601580295,34.349122633580016,42.13546072379833,49.720281076150364,59.630109249705754,69.21576231462234,77.96623403708737,86.88714458819796
25.csv_Day7_11h30m,11.23812201207538,24.009914601580295,34.349122633580016,42.13546072379833,49.720281076150364,59.630109249705754,69.21576231462234,77.96623403708737,86.88714458819796
25.csv_Day7_12h00m,12.356216987642163,26.398691378604884,37.76656029713859,46.32757101392057,54.66701473816954,65.56278425296297,76.1021260674672,85.72319329122816,95.53165651830719
25.csv_Day7_12h30m,12.356216987642163,26.398691378604884,37.76656029713859,46.32757101392057,54.66701473816954,65.56278425296297,76.1021260674672,85.72319329122816,95.53165651830719
25.csv_Day7_13h00m,11.610702636311961,24.80592206265891,35.48790877053838,43.53238952045139,51.36867155817801,61.607043056233096,71.51049197697012,80.55107055298394,89.76773856413278
25.csv_Day7_13h30m,11.610702636311961,24.80592206265891,35.48790877053838,43.53238952045139,51.36867155817801,61.607043056233096,71.51049197697012,80.55107055298394,89.76773856413278
25.csv_Day7_14h00m,9.60409529237806,20.518864944486587,29.354748651777655,36.00895056529823,42.490935487804414,50.95987131246027,59.151767198286606,66.62991738970759,74.2537245467741
25.csv_Day7_14h30m,9.60409529237806,20.518864944486587,29.354748651777655,36.00895056529823,42.490935487804414,50.95987131246027,59.151767198286606,66.62991738970759,74.2537245467741
25.csv_Day7_15h00m,6.31087340724915,13.48299399193423,19.28907377564304,23.66156536637416,27.92089277080949,33.48585024535018,38.86876413020546,43.782674055267044,48.7922955120335
25.csv_Day7_15h30m,6.31087340724915,13.48299399193423,19.28907377564304,23.66156536637416,27.92089277080949,33.48585024535018,38.86876413020546,43.782674055267044,48.7922955120335
25.csv_Day7_16h00m,2.7419114128831157,5.8580124684252635,8.380604096515041,10.28033870085517,12.130906390584457,14.548736606307862,16.887473586596176,19.022440466129726,21.198991532857498
25.csv_Day7_16h30m,2.7419114128831157,5.8580124684252635,8.380604096515041,10.28033870085517,12.130906390584457,14.548736606307862,16.887473586596176,19.022440466129726,21.198991532857498
25.csv_Day7_17h00m,0.2093510939138712,0.4472724073665048,0.6398779431825815,0.7849269464785882,0.9262219454293827,1.110828712147445,1.2893965327195,1.4524060484902002,1.61859061033924
25.csv_Day7_17h30m,0.2093510939138712,0.4472724073665048,0.6398779431825815,0.7849269464785882,0.9262219454293827,1.110828712147445,1.2893965327195,1.4524060484902002,1.61859061033924
25.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.csv_Day8_7h00m,0.22978075944218038,0.4909197822701136,0.7023208572069081,0.861524563815672,1.0166079290721861,1.219229669716605,1.4152231496449328,1.5941400572656947,1.776541849944879
25.csv_Day8_7h30m,0.22978075944218038,0.4909197822701136,0.7023208572069081,0.861524563815672,1.0166079290721861,1.219229669716605,1.4152231496449328,1.5941400572656947,1.776541849944879
25.csv_Day8_8h00m,2.2007548744667242,4.701847562980809,6.726568637382709,8.251362681074475,9.73669362377622,11.677329491107594,13.554482336119841,15.26808210629548,17.01505881280773
25.csv_Day8_8h30m,2.2007548744667242,4.701847562980809,6.726568637382709,8.251362681074475,9.73669362377622,11.677329491107594,13.554482336119841,15.26808210629548,17.01505881280773
25.csv_Day8_9h00m,4.804798587000588,10.265309775754371,14.68578252818387,18.01478947557159,21.257638598625753,25.494532303335085,29.59282668493199,33.33404377818939,37.148131075397785
25.csv_Day8_9h30m,4.804798587000588,10.265309775754371,14.68578252818387,18.01478947557159,21.257638598625753,25.494532303335085,29.59282668493199,33.33404377818939,37.148131075397785
25.csv_Day8_10h00m,8.036800841426938,17.170386801747703,24.56434067784717,30.1326418982701,35.55683025681932,42.64371855702192,49.4987771277485,55.75656632299166,62.136242691198284
25.csv_Day8_10h30m,8.036800841426938,17.170386801747703,24.56434067784717,30.1326418982701,35.55683025681932,42.64371855702192,49.4987771277485,55.75656632299166,62.136242691198284
25.csv_Day8_11h00m,11.23812201207538,24.009914601580295,34.349122633580016,42.13546072379833,49.720281076150364,59.630109249705754,69.21576231462234,77.96623403708737,86.88714458819796
25.csv_Day8_11h30m,11.23812201207538,24.009914601580295,34.349122633580016,42.13546072379833,49.720281076150364,59.630109249705754,69.21576231462234,77.96623403708737,86.88714458819796
25.csv_Day8_12h00m,12.356216987642163,26.398691378604884,37.76656029713859,46.32757101392057,54.66701473816954,65.56278425296297,76.1021260674672,85.72319329122816,95.53165651830719
25.csv_Day8_12h30m,12.356216987642163,26.398691378604884,37.76656029713859,46.32757101392057,54.66701473816954,65.56278425296297,76.1021260674672,85.72319329122816,95.53165651830719
25.csv_Day8_13h00m,11.610702636311961,24.80592206265891,35.48790877053838,43.53238952045139,51.36867155817801,61.607043056233096,71.51049197697012,80.55107055298394,89.76773856413278
25.csv_Day8_13h30m,11.610702636311961,24.80592206265891,35.48790877053838,43.53238952045139,51.36867155817801,61.607043056233096,71.51049197697012,80.55107055298394,89.76773856413278
25.csv_Day8_14h00m,9.60409529237806,20.518864944486587,29.354748651777655,36.00895056529823,42.490935487804414,50.95987131246027,59.151767198286606,66.62991738970759,74.2537245467741
25.csv_Day8_14h30m,9.60409529237806,20.518864944486587,29.354748651777655,36.00895056529823,42.490935487804414,50.95987131246027,59.151767198286606,66.62991738970759,74.2537245467741
25.csv_Day8_15h00m,6.31087340724915,13.48299399193423,19.28907377564304,23.66156536637416,27.92089277080949,33.48585024535018,38.86876413020546,43.782674055267044,48.7922955120335
25.csv_Day8_15h30m,6.31087340724915,13.48299399193423,19.28907377564304,23.66156536637416,27.92089277080949,33.48585024535018,38.86876413020546,43.782674055267044,48.7922955120335
